CODE,ESYMBOL,EXCHANGE,GUSHU,GUSHUBIJIAO,NAME,REPORTDATE,RN,SCSTC27,SHANGQIGUSHU,SHANGQISHIZHI,SHANGQISHULIANG,SHIZHI,SHULIANG,SHULIANGBIJIAO,SNAME,stockid
0603298,603298,CNSESH,702000,-6958775,,2019-09-30,1115,0.00081025,766,96985411.500000000408,59,8501220,1,-58,杭叉集团,603298
0600056,600056,CNSESH,856400,-22338902,,2019-09-30,1116,0.00080179,"2,320",312904623.979999994258,160,11073252,4,-156,中国医药,600056
0600884,600884,CNSESH,1290135,-59537367,,2019-09-30,1117,0.00079246,"6,083",647812896.29999999171502,166,13817345.8499999996,8,-158,杉杉股份,600884
102202,02202,HKSE00,7675300,-2529880,,2019-09-30,1118,0.0007893,"1,021",263019730.7199999996202,20,189000264.04999998998,5,-15,万科企业,02202
0600773,600773,CNSESH,584000,-6158277,,2019-09-30,1120,0.00078273,674,45375524.20999999801,21,3305440,2,-19,西藏城投,600773
1000900,000900,CNSESZ,1184800,-5789800,,2019-09-30,1121,0.00078059,697,32501636,38,5224968,2,-36,现代投资,000900
0600718,600718,CNSESH,967380,-49394969,,2019-09-30,1122,0.00077866,"5,036",645645314.17999999749595,152,10592811,3,-149,东软集团,600718
0600062,600062,CNSESH,806760,-119703777,,2019-09-30,1123,0.00077332,"12,051",1519637871.570000004951879,276,9842472,5,-271,华润双鹤,600062
101055,01055,HKSE00,6270000,-37644950,,2019-09-30,1124,0.00077297,"4,391",210184146.2000000032,19,26846295.7299999999,5,-14,中国南方航空股份,01055
1000615,000615,CNSESZ,600500,-4134354,,2019-09-30,1125,0.00076871,473,25520863.06,19,3134610,3,-16,奥园美谷,000615
0600418,600418,CNSESH,1448836,-46387985,,2019-09-30,1126,0.00076524,"4,784",246837996.3600000044598,126,7649854.07999999996,9,-117,江淮汽车,600418
0601137,601137,CNSESH,548912,-4241790,,2019-09-30,1127,0.00076235,479,47092600.6600000000000002,25,6038032,3,-22,博威合金,601137
0600582,600582,CNSESH,3119600,-117380052,,2019-09-30,1128,0.00075378,"12,050",415723799.4000000013134,146,10232288,2,-144,天地科技,600582
1002502,002502,CNSESZ,633800,-86174,,2019-09-30,1129,0.0007387,72,2476710.5600000000081,28,2028160,2,-26,*ST鼎龙,002502
1002611,002611,CNSESZ,1109700,-10062980,,2019-09-30,1130,0.00072885,"1,117",43014817.99999999966,40,5193396,3,-37,东方精工,002611
1002249,002249,CNSESZ,1721806,-44478148,,2019-09-30,1131,0.00072787,"4,620",200507800.360000000407,98,6766697.58,4,-94,大洋电机,002249
1002133,002133,CNSESZ,562500,-294000,,2019-09-30,1132,0.00072661,86,2920665,2,1839375,3,1,广宇集团,002133
1002106,002106,CNSESZ,505800,-9943605,,2019-09-30,1133,0.00071662,"1,045",73563811.1999999998817,31,4177908,1,-30,莱宝高科,002106
0601857,601857,CNSESH,115450865,-494277315,,2019-09-30,1134,0.000713,"60,973",4194929878.4399999839187,545,714640854.3500000136,77,-468,中国石油,601857
102601,02601,HKSE00,4827600,-16263200,,2019-09-30,1136,0.00070527,"2,109",566760067.9999999901616,44,125419660.8400000005,13,-31,中国太保,02601
1000800,000800,CNSESZ,538800,-5211693,,2019-09-30,1137,0.00070476,575,56584851.1199999999804,31,4472040,2,-29,一汽解放,000800
1000686,000686,CNSESZ,1647100,-149383688,,2019-09-30,1138,0.00070375,"15,103",1330581242.280000010269,259,13390923,5,-254,东北证券,000686
0601231,601231,CNSESH,1522556,-58496577,,2019-09-30,1139,0.00069758,"6,002",723230552.6499999997706,235,23462587.9600000002,11,-224,环旭电子,601231
0603380,603380,CNSESH,110140,-73360,,2019-09-30,1140,0.00068838,18,2844250,5,1712677,4,-1,易德龙,603380
0603355,603355,CNSESH,274700,-7110751,,2019-09-30,1141,0.00068504,739,158934905.5200000007759,126,6018677,3,-123,莱克电气,603355
0603958,603958,CNSESH,148800,7000,,2019-09-30,1142,0.00068458,14,1124474,5,1141296,1,-4,哈森股份,603958
0601330,601330,CNSESH,173100,-1328329,,2019-09-30,1143,0.0006771,150,23287163.790000000035,37,1962954,1,-36,绿色动力,601330
0600681,600681,CNSESH,961900,-39267292,,2019-09-30,1144,0.00066767,"4,023",299305188.4800000064214,111,6752538,1,-110,百川能源,600681
0601800,601800,CNSESH,7820529,-173554542,,2019-09-30,1145,0.00066573,"18,138",2053165803.71999998485492,452,79065548.1900000002,14,-438,中国交建,601800
1002668,002668,CNSESZ,630768,-2142847,,2019-09-30,1146,0.00066453,277,14367325.699999999851,32,4465837.439999999604,4,-28,奥马电器,002668
1000757,000757,CNSESZ,294990,-5221489,,2019-09-30,1147,0.00065318,552,26534263.9899999999998,13,1480849.8,1,-12,浩物股份,000757
1300773,300773,CNSESZ,247000,-770729,,2019-09-30,1148,0.00063961,102,52698007.6200000000149,97,14812590,3,-94,拉卡拉,300773
0601998,601998,CNSESH,20207070,-237340642,,2019-09-30,1149,0.00063335,"25,755",1537559840.6400000110944,445,113967874.80000000248,29,-416,中信银行,601998
1000153,000153,CNSESZ,196800,-5392900,,2019-09-30,1150,0.00063082,559,34935625,30,1202448,1,-29,丰原药业,000153
1000005,000005,CNSESZ,666400,-1741302,,2019-09-30,1151,0.0006299,241,7319414.080000000002,9,2119152,1,-8,世纪星源,000005
0600939,600939,CNSESH,1142300,-12604628,,2019-09-30,1152,0.00062953,"1,375",67222477.919999998865,58,5448771,4,-54,重庆建工,600939
0600699,600699,CNSESH,771260,-37465298,,2019-09-30,1153,0.00062336,"3,824",816732878.87999998767098,282,13373648.4000000003,9,-273,均胜电子,600699
1002404,002404,CNSESZ,357000,-52438,,2019-09-30,1154,0.000618,41,2378834.7799999999997,5,2031330,2,-3,嘉欣丝绸,002404
100386,00386,HKSE00,57830000,24312416,,2019-09-30,1155,0.00060518,"3,352",156560449.9000000022246,37,243095890.37000001038,19,-18,中国石油化工股份,00386
0600071,600071,CNSESH,143200,114319,,2019-09-30,1156,0.00060302,3,311914.79999999999802,9,1546560,2,-7,凤凰光学,600071
0600379,600379,CNSESH,197000,-153000,,2019-09-30,1157,0.00059661,35,2992500,2,1178060,1,-1,宝光股份,600379
101398,01398,HKSE00,160238806,-8363077,,2019-09-30,1158,0.00059433,"16,860",845180800.79000000633,50,759127485.980000009948,44,-6,工商银行,01398
1300290,300290,CNSESZ,314300,42400,,2019-09-30,1159,0.00059274,27,1946804,7,1942374,2,-5,荣科科技,300290
1000798,000798,CNSESZ,189300,-434502,,2019-09-30,1160,0.00059257,62,3774002.1,9,1116870,1,-8,中水渔业,000798
1002897,002897,CNSESZ,100000,-3019619,,2019-09-30,1161,0.00058592,312,73685400.7800000003996,22,2459000,1,-21,意华股份,002897
101988,01988,HKSE00,20663200,1545400,,2019-09-30,1162,0.00058268,"1,912",90980857.37999999817996,23,99342741.45000000358,7,-16,民生银行,01988
1300005,300005,CNSESZ,512400,-14871089,,2019-09-30,1163,0.00057983,"1,538",59534102.42999999801,9,2141832,2,-7,探路者,300005
0600307,600307,CNSESH,3625600,-76692526,,2019-09-30,1164,0.00057886,"8,032",163045795.780000005018996,79,6743616,5,-74,酒钢宏兴,600307
1300602,300602,CNSESZ,290950,-236080,,2019-09-30,1165,0.00057763,53,13639536.39999999997,33,12923999,9,-24,飞荣达,300602
0603223,603223,CNSESH,162700,156126,,2019-09-30,1166,0.00057646,1,47661.5,5,1121003,1,-4,恒通股份,603223
0600125,600125,CNSESH,747602,-28642001,,2019-09-30,1167,0.00057265,"2,939",189562939.3499999965949804,114,4403375.78,2,-112,铁龙物流,600125
0600312,600312,CNSESH,775300,-92363461,,2019-09-30,1168,0.00057137,"9,314",716237072.0900000095365,225,5411594,1,-224,平高电气,600312
1002390,002390,CNSESZ,950862,-38861379,,2019-09-30,1169,0.00057032,"3,981",209810510.07000000219495,96,5277284.0999999996,2,-94,信邦制药,002390
1000903,000903,CNSESZ,1000000,-1557976,,2019-09-30,1170,0.00056586,256,7239072.079999999988,18,2490000,1,-17,云内动力,000903
1000685,000685,CNSESZ,704800,-27936953,,2019-09-30,1171,0.00056239,"2,864",244600570.61999999693098,115,5603160,2,-113,中山公用,000685
0603009,603009,CNSESH,183100,-1510404,,2019-09-30,1172,0.00055816,169,11194061.440000000002,18,1126065,1,-17,北特科技,603009
0603069,603069,CNSESH,175700,-804900,,2019-09-30,1173,0.00055601,98,6579826,13,1159620,1,-12,海汽集团,603069
1300179,300179,CNSESZ,270800,95796,,2019-09-30,1174,0.00055498,18,773517.68,7,1313380,2,-5,四方达,300179
0600233,600233,CNSESH,1742886,-34411058,,2019-09-30,1175,0.00055196,"3,615",445778129.5200000022014,214,20060617.8600000001,9,-205,圆通速递,600233
0601369,601369,CNSESH,903200,-25190123,,2019-09-30,1176,0.00055114,"2,609",172998731.490000000409,42,6322400,9,-33,陕鼓动力,601369
1002688,002688,CNSESZ,350000,-1885700,,2019-09-30,1177,0.00055093,224,11312642,5,2096500,1,-4,金河生物,002688
0600387,600387,CNSESH,219400,111040,,2019-09-30,1178,0.000543,11,841957.199999999998,8,1847348,3,-5,海越能源,600387
0603229,603229,CNSESH,121209,0,,2019-09-30,1179,0.00054111,12,1568444.46,1,1595110.4399999999,1,0,奥翔药业,603229
0600487,600487,CNSESH,1030715,-31407228,,2019-09-30,1180,0.00054102,"3,244",543659924.67999998845517,197,16037925.4,2,-195,亨通光电,600487
0600173,600173,CNSESH,376600,-8576736,,2019-09-30,1181,0.00053768,895,38320278.07999999996,49,2014810,2,-47,卧龙地产,600173
0600716,600716,CNSESH,498200,-1134400,,2019-09-30,1182,0.00053223,163,6824268,13,1967890,2,-11,凤凰股份,600716
1002795,002795,CNSESZ,105500,-354000,,2019-09-30,1183,0.0005275,46,6547875,7,1439020,1,-6,永和智控,002795
0600881,600881,CNSESH,1698878,-70238483,,2019-09-30,1184,0.00052291,"7,194",233796423.25,114,5045667.6600000002,4,-110,亚泰集团,600881
0601139,601139,CNSESH,1499820,-21890112,,2019-09-30,1185,0.00052136,"2,339",133088713.07999999970698,89,9658840.7999999998,3,-86,深圳燃气,601139
0600155,600155,CNSESH,898900,-43614804,,2019-09-30,1186,0.00051674,"4,451",597819044.7200000004502,139,11775590,1,-138,华创阳安,600155
1000779,000779,CNSESZ,89900,-962992,,2019-09-30,1187,0.00051362,105,11171184.12,29,1040143,3,-26,甘咨询,000779
1000960,000960,CNSESZ,852400,-44723794,,2019-09-30,1188,0.00051079,"4,558",509086086.9799999829271,164,8651860,6,-158,锡业股份,000960
0600352,600352,CNSESH,1659176,-82627889,,2019-09-30,1189,0.00050999,"8,429",1329207015.05000000123002,351,23328014.5600000001,9,-342,浙江龙盛,600352
0600578,600578,CNSESH,3423268,-29686364,,2019-09-30,1190,0.0005074,"3,311",107275207.67999999909,60,10304036.6799999998,4,-56,京能电力,600578
1300426,300426,CNSESZ,200200,-645591,,2019-09-30,1191,0.0005005,85,5362314.94,23,1267266,1,-22,唐德影视,300426
0600888,600888,CNSESH,464450,-3585895,,2019-09-30,1192,0.00050031,405,19806187.050000000199,18,2178270.5,1,-17,新疆众和,600888
0601991,601991,CNSESH,5000000,-79685071,,2019-09-30,1193,0.00050028,"8,469",261676869.3899999983995,54,13400000,2,-52,大唐发电,601991
0601952,601952,CNSESH,686770,-15502963,,2019-09-30,1194,0.00049838,"1,619",124337149.43999999907799,36,4539549.7000000002,2,-34,苏垦农发,601952
103328,03328,HKSE00,19469000,-5548720,,2019-09-30,1195,0.00049601,"2,502",130502842.9500000000302,34,89913511.3599999962,7,-27,交通银行,03328
1002061,002061,CNSESZ,682000,-5707703,,2019-09-30,1196,0.00049577,639,38210423.940000001,44,3539580,2,-42,浙江交科,002061
0600510,600510,CNSESH,515100,-646961,,2019-09-30,1197,0.00049193,116,7344225.52,22,3198771,5,-17,黑牡丹,600510
1300495,300495,CNSESZ,331378,-6126583,,2019-09-30,1198,0.00049145,646,87634530.769999999434,29,4142225,2,-27,美尚生态,300495
1300761,300761,CNSESZ,62400,-1439697,,2019-09-30,1199,0.00048653,150,80497378.2299999973088,65,4201392,4,-61,立华股份,300761
0600603,600603,CNSESH,606560,-274880,,2019-09-30,1200,0.00048556,88,3984108.79999999998,18,3378539.2,4,-14,广汇物流,600603
1300407,300407,CNSESZ,147400,21000,,2019-09-30,1201,0.00048315,13,1021312,3,1146772,2,-1,凯发电气,300407
0600576,600576,CNSESH,293800,-666400,,2019-09-30,1202,0.00047433,96,4301696,7,1245712,2,-5,祥源文化,600576
1000421,000421,CNSESZ,270200,-785900,,2019-09-30,1203,0.00047184,106,4942548,8,1164562,1,-7,南京公用,000421
1002765,002765,CNSESZ,209100,96300,,2019-09-30,1204,0.00046847,11,690336,2,1147959,1,-1,蓝黛科技,002765
0603012,603012,CNSESH,296400,-114682,,2019-09-30,1205,0.00046563,41,4505458.72,4,4454892,2,-2,创力集团,603012
1300586,300586,CNSESZ,212300,-3343200,,2019-09-30,1206,0.00046557,356,48425910,33,2900018,4,-29,美联新材,300586
0600210,600210,CNSESH,698400,-5947220,,2019-09-30,1207,0.00046046,665,26914760.999999999979,27,2416464,2,-25,紫江企业,600210
102628,02628,HKSE00,9372773,-7430539,,2019-09-30,1208,0.0004501,"1,680",284363873.089999998413,38,153549911.80999999799,18,-20,中国人寿,02628
0603165,603165,CNSESH,111500,-854658,,2019-09-30,1209,0.00044528,97,18134785.6600000002037,26,2041565,1,-25,荣晟环保,603165
100914,00914,HKSE00,1780000,-716332,,2019-09-30,1210,0.00044503,250,107490506.409999997261,26,74739646.60999999704,10,-16,海螺水泥,00914
1300301,300301,CNSESZ,350602,327002,,2019-09-30,1211,0.00044374,2,113752,4,1339299.6399999999,2,-2,长方集团,300301
0600475,600475,CNSESH,240000,-377291,,2019-09-30,1212,0.00044158,62,6716126.07999999999,20,2445600,2,-18,华光环能,600475
0601677,601677,CNSESH,260500,-35080989,,2019-09-30,1213,0.00043747,"3,534",364370751.59000000132,111,2779535,4,-107,明泰铝业,601677
0600697,600697,CNSESH,67332,-4539761,,2019-09-30,1214,0.00043396,461,86613348.40000000100002,38,1176963.3600000001,1,-37,欧亚集团,600697
0600787,600787,CNSESH,930000,-28440433,,2019-09-30,1215,0.00042277,"2,937",168292581.089999999137,118,4603500,2,-116,中储股份,600787
0600138,600138,CNSESH,303339,-46951231,,2019-09-30,1216,0.00041907,"4,725",599660493.30000001552602,172,3667368.5099999998,2,-170,中青旅,600138
1000503,000503,CNSESZ,376050,-7315029,,2019-09-30,1217,0.0004184,769,131978915.6400000021157,69,6595916.99999999998,8,-61,国新健康,000503
101513,01513,HKSE00,250000,151290,,2019-09-30,1218,0.00041221,10,2257529.9599999999404,3,4532600.2599999998,2,-1,丽珠医药,01513
1002242,002242,CNSESZ,315376,-39319415,,2019-09-30,1219,0.0004121,"3,963",824800000.709999992058639,208,6900426.8799999998,5,-203,九阳股份,002242
0600633,600633,CNSESH,530100,-34676220,,2019-09-30,1220,0.00040717,"3,521",329179092.000000003941,170,4553559,5,-165,浙数文化,600633
1000623,000623,CNSESZ,472964,-38423950,,2019-09-30,1221,0.00040666,"3,890",637520420.46000000401688,222,7283645.6,7,-215,吉林敖东,000623
1000532,000532,CNSESZ,138800,-338800,,2019-09-30,1222,0.00040402,48,4890624,13,1314436,2,-11,华金资本,000532
0600109,600109,CNSESH,1209168,-198880619,,2019-09-30,1223,0.00039981,"20,009",1944176729.63999997371294,276,10531853.2799999994,8,-268,国金证券,600109
1000158,000158,CNSESZ,621601,-30755359,,2019-09-30,1224,0.00038884,"3,138",170063123.2000000008036,93,3337997.36999999986,3,-90,常山北明,000158
1300664,300664,CNSESZ,184700,-584660,,2019-09-30,1225,0.00038335,77,9070754.399999999996,21,2083416,1,-20,鹏鹞环保,300664
0600315,600315,CNSESH,256400,-13324276,,2019-09-30,1226,0.00038197,"1,358",423038057.39999998763801,156,8807340,3,-153,上海家化,600315
1300070,300070,CNSESZ,1200000,-186287147,,2019-09-30,1227,0.0003804,"18,749",1460524875.1299999859166,257,8052000,2,-255,碧水源,300070
0600327,600327,CNSESH,336470,-10326030,,2019-09-30,1228,0.00038029,"1,066",40410874.999999999251,39,1157456.79999999999,3,-36,大东方,600327
1002747,002747,CNSESZ,315185,-3954276,,2019-09-30,1229,0.00037798,427,37528562.1899999988,26,2852424.25,1,-25,埃斯顿,002747
1002099,002099,CNSESZ,598200,-58093199,,2019-09-30,1230,0.00036955,"5,869",416708932.899999999629,146,4115616,4,-142,海翔药业,002099
0601118,601118,CNSESH,1547000,-45734917,,2019-09-30,1231,0.0003615,"4,728",243501872.55000000005,86,6946030,2,-84,海南橡胶,601118
101171,01171,HKSE00,1055000,-1224000,,2019-09-30,1232,0.00035642,228,14634639.49999999947,11,7574899.57999999979,4,-7,兖州煤业股份,01171
0601878,601878,CNSESH,1283120,-83937943,,2019-09-30,1233,0.00035504,"8,522",792555885.9000000045878,165,11098988,1,-164,浙商证券,601878
1300318,300318,CNSESZ,285200,-8745668,,2019-09-30,1234,0.00034912,903,37387793.5200000004,19,1152208,1,-18,博晖创新,300318
1300020,300020,CNSESZ,219000,-2975990,,2019-09-30,1235,0.00034874,319,25751619.399999999088,37,1984140,2,-35,银江股份,300020
1002233,002233,CNSESZ,415400,-28372933,,2019-09-30,1236,0.00034841,"2,879",335781459.830000000592974,182,3996148,4,-178,塔牌集团,002233
1300623,300623,CNSESZ,140000,-877345,,2019-09-30,1237,0.00034462,102,23012343.900000001,14,2955400,1,-13,捷捷微电,300623
0600572,600572,CNSESH,913673,-64775514,,2019-09-30,1238,0.00034341,"6,569",420410796.799999991216,124,5783550.0900000003,3,-121,康恩贝,600572
1002288,002288,CNSESZ,319200,-2476400,,2019-09-30,1239,0.00034262,280,12580200,9,1474704,2,-7,超华科技,002288
0603730,603730,CNSESH,196706,-257555,,2019-09-30,1240,0.00033942,45,10647877.8400000000002,42,4998299.46000000005,3,-39,岱美股份,603730
0600141,600141,CNSESH,247800,-9171163,,2019-09-30,1241,0.00033343,942,96826939.63999999901678,67,2572164,1,-66,兴发集团,600141
1000755,000755,CNSESZ,153400,137800,,2019-09-30,1242,0.00032689,2,66144,2,602862,2,0,山西路桥,000755
1000861,000861,CNSESZ,727000,639500,,2019-09-30,1243,0.00032425,9,257250,1,2086490,2,1,海印股份,000861
1000400,000400,CNSESZ,322000,-25692550,,2019-09-30,1244,0.00031934,"2,601",235691822.9999999998618,150,2724120,2,-148,许继电气,000400
0600058,600058,CNSESH,341600,-8725481,,2019-09-30,1245,0.00031868,907,76616834.450000003073,60,2620072,2,-58,五矿发展,600058
103988,03988,HKSE00,66933000,-54662607,,2019-09-30,1246,0.00031757,"12,160",352975867.0800000035844,44,185988258.299999997014,25,-19,中国银行,03988
0600868,600868,CNSESH,602800,336300,,2019-09-30,1247,0.00031757,27,1002040,10,2037464,3,-7,梅雁吉祥,600868
1300710,300710,CNSESZ,21629,-28271,,2019-09-30,1248,0.00031523,5,1439615,5,592418.31,2,-3,万隆光电,300710
1300138,300138,CNSESZ,160000,113600,,2019-09-30,1249,0.00031258,5,330368.0000000000092,7,1081600,1,-6,晨光生物,300138
1002839,002839,CNSESZ,411900,-36234560,,2019-09-30,1250,0.00030952,"3,665",206319569.800000000476,122,2203665,2,-120,张家港行,002839
0600715,600715,CNSESH,573200,-3500124,,2019-09-30,1251,0.00030903,407,15763763.87999999996,39,2166696,2,-37,文投控股,600715
0600485,600485,CNSESH,581568,-50252223,,2019-09-30,1252,0.0003069,"5,083",341755784.0499999999013,181,860720.64000000002,2,-179,*ST信威,600485
0600082,600082,CNSESH,193200,-5503326,,2019-09-30,1253,0.00030459,570,25976158.560000001,9,772800,2,-7,海泰发展,600082
1000555,000555,CNSESZ,294400,-14210145,,2019-09-30,1254,0.00030359,"1,450",165061722.10000000104,53,3697664,3,-50,神州信息,000555
0601992,601992,CNSESH,2526068,-105614543,,2019-09-30,1255,0.0003031,"10,814",406608697.3599999925688,233,8386545.7599999998,5,-228,金隅集团,601992
1002745,002745,CNSESZ,446800,-42577262,,2019-09-30,1256,0.00030104,"4,302",500432331.190000004032,180,5097988,2,-178,木林森,002745
0603103,603103,CNSESH,189920,-1925328,,2019-09-30,1257,0.00029946,212,33505528.3200000017253,34,2854497.6000000001,1,-33,横店影视,603103
0600012,600012,CNSESH,347000,-24462444,,2019-09-30,1258,0.0002977,"2,481",157043780.51999999639,65,1884210,2,-63,皖通高速,600012
0600037,600037,CNSESH,412868,-37764751,,2019-09-30,1259,0.00029665,"3,818",391320594.75,143,3847929.7599999998,2,-141,歌华有线,600037
100902,00902,HKSE00,3216000,-33681914,,2019-09-30,1260,0.00029242,"3,690",149360312.7900000028,35,10935379.7800000003,5,-30,华能国际电力股份,00902
